
Q	NTCIR11-Math-4
E	[V!f[M!()1x1[=[V!z[+[V!c]],a[N!2]]],w[V!z]],b[?x0]]
R	6630	1	[∇[M!()1x1[=[V!z[+[N!3[V!z[+[N!1]],a[N!2]]]],a[N!4]]],w[V!z]]]	0.6451612903225806
R	20897	1	[∇[M!()1x1[=[V!z[+[V!z[+[N!1[&comma;]]],a[N!2]]],a[N!4]]],w[V!z]]]	0.6451612903225806
R	6636	0	[V!f[M!()1x1[=[V!z[+[∑[V!a[V!z,a[V!n]],b[V!n]],b[V!n[≥[N!2]]]]]]],w[V!z]]]	0.6451612903225806
R	6636	4	[V!f[M!()1x1[=[V!z[+[V!z[=[M!()1x1[-[N!1[/[N!4]]]],a[N!2],w[V!z[+[N!1[/[N!2]]]]]]],a[N!2]]]]],w[V!z]]]	0.6451612903225806
R	25558	0	[V!f[M!()1x1[=[F![+[V!c]],a[V!a],b[M!()1x1,a[N!2],w[V!x[+[V!b]]]]]],w[V!x]]]	0.5714285714285715
R	28126	34	[V!f[M!()1x1[=[V!z[⇒[V!d[V!z[+[V!c[V!z[=[V!a[+[V!b[V!z]]]]]]]],a[N!2]]]]]],w[V!z]]]	0.5714285714285715
R	2078	24	[V!f[M!()1x1[=[V!z]],w[V!z]]]	0.5263157894736842
R	17805	6	[V!g[M!()1x1[=[V!z]],w[V!z]]]	0.5263157894736842
R	28538	62	[V!Z[M!()1x1[=[V!z]],w[V!z]]]	0.5263157894736842
R	29091	40	[V!U[M!()1x1[=[V!z]],w[V!z]]]	0.5263157894736842
R	2804	0	[V!f[M!()1x1[=[V!z,a[¯]]],w[V!z]]]	0.5263157894736842
R	13408	13	[V!f[M!()1x1[=[V!λ[V!z]]],w[V!z]],b[N!1]]	0.5263157894736842
R	10203	12	[V!f[M!()1x1[=[V!z,b[N!0]]],w[V!z,b[N!0]]],a[V!p]]	0.5263157894736842
R	4054	7	[V!f[M!()1x2[=[V!z,a[N!2]]],w[V!x[&comma;],e[V!y]]]]	0.5263157894736842
R	4632	12	[V!f[M!()1x1[=[N!1[/[V!z]]]],w[V!z]],b[N!2]]	0.5263157894736842
R	9101	4	[V!f[M!()1x1[=[V!z,b[V!j[+[N!1]]]]],w[V!z,b[V!j]]]]	0.5263157894736842
R	4017	2	[V!f[M!()1x1[=[V!z[V!g[M!()1x1,w[V!z]]],a[V!m]]],w[V!z]]]	0.5263157894736842
R	27176	28	[V!f[M!()1x1[=[N!0.]],w[V!z,b[V!c[V!r]]]],a[′],b[V!c]]	0.5263157894736842
R	14129	0	[V!z[=[V!z[+[V!c]],a[N!2],b[V!n]]],b[V!n[+[N!1]]]]	0.5263157894736842
R	1963	9	[V!U[V!f[M!()1x1[=[V!z[V!f[M!()1x1[.],w[V!z]]]]],w[V!z]]]]	0.5263157894736842
R	2685	8	[V!f[M!()1x1[=[V!z[M!()1x1,w[V!M[V!z[+[V!q]]]]],a[V!T]]],w[V!z]]]	0.5263157894736842
R	12963	6	[V!f[M!()1x1[=[R!,w[V!z[-[N!4[V!t]]],a[N!2]]]],w[V!z]],b[V!t]]	0.5263157894736842
R	6781	4	[V!f[M!()1x1[=[V!q,a[N!2]]],w[V!𝐚𝐚]]]	0.44776119402985076
R	6781	2	[V!f[M!()1x1[=[V!p,a[N!2]]],w[V!𝐀𝐀]]]	0.44776119402985076
R	9535	42	[V!g[M!()1x1[V!d[V!z,a[N!2]]],w[V!z]]]	0.44776119402985076
R	17805	5	[V!f[M!()1x1[-[V!z]],w[V!z]],b[V!k]]	0.44776119402985076
R	6543	11	[V!z[+[V!c]],a[N!2]]	0.4067796610169491
R	5926	19	[V!z[+[V!c]],a[N!2]]	0.4067796610169491
R	15914	9	[V!f[M!()1x1,w[V!z]],b[V!t]]	0.4067796610169491
R	4103	15	[V!f[M!()1x1,w[V!z]],b[±]]	0.4067796610169491
R	9535	10	[V!f[M!()1x1,w[V!z]],b[N!1]]	0.4067796610169491
R	4688	0	[V!f[M!()1x1,w[V!z]],b[V!n]]	0.4067796610169491
R	13946	11	[V!f[M!()1x1,w[V!z]],b[V!k]]	0.4067796610169491
R	9535	11	[V!f[M!()1x1,w[V!z]],b[N!2]]	0.4067796610169491
R	7835	0	[V!f[M!()1x1[=[V!z]],w[V!w]]]	0.4067796610169491
R	6136	191	[V!f[M!()1x1[=[N!0]],w[V!z]]]	0.4067796610169491
R	18726	21	[V!f[M!()1x1[=[N!0]],w[V!z]]]	0.4067796610169491
R	16938	43	[V!f[M!()1x1[=[V!w]],w[V!z]]]	0.4067796610169491
R	27176	40	[V!f[M!()1x1[.],w[V!z]],b[V!c]]	0.4067796610169491
R	8405	6	[V!f[M!()1x1[=[N!0]],w[V!z,b[N!0]]]]	0.4067796610169491
R	2554	36	[V!z[+[V!c[=[V!z]]]],a[N!2]]	0.4067796610169491
R	1740	5	[V!f[M!()1x1[=[V!e,a[V!z]]],w[V!z]]]	0.4067796610169491
R	9376	26	[V!f[M!()1x1[=[V!w[.]]],w[V!z]]]	0.4067796610169491
R	6543	1	[V!f[M!()1x1[=[N!0]],w[V!z]],a[′]]	0.4067796610169491
R	2554	5	[V!f[M!()1x1,w[V!z]],a[M!()1x1,w[V!k]],b[V!c]]	0.4067796610169491
R	27176	62	[V!f[M!()1x1,w[V!z,b[N!0]]],a[V!n],b[V!c]]	0.4067796610169491
R	2554	22	[V!f[M!()1x1,w[V!z,b[N!0]]],a[′],b[V!c]]	0.4067796610169491
R	9535	17	[V!f[M!()1x1[≠[N!0.]],w[V!z]],b[N!2]]	0.4067796610169491
R	25667	3	[V!f[M!()1x1[=[V!u[V!z[+[V!c]]]]],w[V!z]]]	0.4067796610169491
R	1740	10	[V!f[M!()1x1[=[V!a[V!z[+[V!b]]]]],w[V!z]]]	0.4067796610169491
R	29664	17	[V!f[M!()1x1[=[V!a[V!z[+[V!b]]]]],w[V!z]]]	0.4067796610169491
R	16138	9	[V!f[M!()1x1[=[V!a[V!z[+[V!b[V!z[+[V!c]]]]],a[N!2]]]],w[V!z]]]	0.4067796610169491
R	12042	12	[V!f[M!()1x1[V!d[V!z]],w[V!z]]]	0.32
R	909	20	[V!f[M!()1x1,w[V!z]]]	0.28571428571428575
R	14042	5	[V!f[M!()1x1,w[V!z]]]	0.28571428571428575
R	20656	61	[V!f[M!()1x1,w[V!z]]]	0.28571428571428575
R	28345	8	[V!f[M!()1x1,w[V!z]]]	0.28571428571428575
R	8615	7	[V!f[M!()1x1,w[V!z]]]	0.28571428571428575
R	16180	90	[V!f[M!()1x1,w[V!z]]]	0.28571428571428575
R	26708	3	[V!f[M!()1x1,w[V!z]]]	0.28571428571428575
R	22002	3	[V!f[M!()1x1,w[V!z]]]	0.28571428571428575
R	22549	15	[V!f[M!()1x1,w[V!z]]]	0.28571428571428575
R	25840	6	[V!f[M!()1x1,w[V!z]]]	0.28571428571428575
R	28538	19	[V!f[M!()1x1,w[V!z]]]	0.28571428571428575
R	29604	17	[V!f[M!()1x1,w[V!z]]]	0.28571428571428575
R	20104	91	[V!f[M!()1x1,w[V!z]]]	0.28571428571428575
R	14034	124	[V!f[M!()1x1,w[V!z]]]	0.28571428571428575
R	24043	14	[V!f[M!()1x1,w[V!z]]]	0.28571428571428575
R	28947	66	[V!f[M!()1x1,w[V!z]]]	0.28571428571428575
R	10166	0	[V!f[M!()1x1,w[V!z]]]	0.28571428571428575
R	13479	1	[V!f[M!()1x1,w[V!z]]]	0.28571428571428575
R	14832	5	[V!f[M!()1x1,w[V!z]]]	0.28571428571428575
R	1646	215	[V!f[M!()1x1,w[V!z]]]	0.28571428571428575
R	12042	15	[V!f[M!()1x1,w[V!z]]]	0.28571428571428575
R	20044	108	[V!f[M!()1x1,w[V!z]]]	0.28571428571428575
R	7136	10	[V!f[M!()1x1,w[V!z]]]	0.28571428571428575
